reporting_period,project_id,project_county,project_city,project_zip,electric_utility,project_completion_date,total_project_cost,pre_retrofit_home_heating_fuel_type,size_of_home,number_of_units,job_type,type_of_dwelling,measure_type,estimated_annual_kwh_savings,estimated_annual_mmbtu_savings,first_year_modeled_project_energy_savings_estimate,location_1,:@computed_region_yamh_8v7k,:@computed_region_wbg7_3whc,:@computed_region_kjdx_g34t,year_home_built,gas_utility
2021-01-30T00:00:00.000,397875,Onondaga,Syracuse,13207,National Grid,2019-05-15T00:00:00.000,6985,Natural Gas,"1,196",1,Home Performance,Single Family,Building Shell,0,49,446,"{'latitude': '43.019009', 'longitude': '-76.164985', 'human_address': '{""address"": """", ""city"": ""Syracuse"", ""state"": ""NY"", ""zip"": ""13207""}'}",687,725,2132,,National Grid
2021-01-30T00:00:00.000,392699,Bronx,Bronx,10462,Consolidated Edison,2019-02-15T00:00:00.000,1148,Natural Gas,Report SF less than 800,1,Electric Reduction,Single Family,Building Shell,941,0,174,"{'latitude': '40.841597', 'longitude': '-73.857475', 'human_address': '{""address"": """", ""city"": ""Bronx"", ""state"": ""NY"", ""zip"": ""10462""}'}",307,675,2032,1942,National Grid
2021-01-30T00:00:00.000,376672,Rockland,Suffern,10901,Orange & Rockland,2019-01-24T00:00:00.000,4107,Natural Gas,"1,626",1,Home Performance,Single Family,Building Shell,1101,12,372,"{'latitude': '41.126514', 'longitude': '-74.114529', 'human_address': '{""address"": """", ""city"": ""Suffern"", ""state"": ""NY"", ""zip"": ""10901""}'}",529,1454,628,1991,Orange & Rockland
2021-01-30T00:00:00.000,369350,Saratoga,Saratoga Springs,12866,National Grid,2019-12-06T00:00:00.000,1071,Oil,"1,600",1,Home Performance,Single Family,Building Shell,905,2,128,"{'latitude': '43.07772', 'longitude': '-73.759248', 'human_address': '{""address"": """", ""city"": ""Saratoga Springs"", ""state"": ""NY"", ""zip"": ""12866""}'}",994,147,2141,1966,
2021-01-30T00:00:00.000,384547,Tompkins,Trumansburg,14886,New York State Electric & Gas,2019-03-14T00:00:00.000,7843,Propane,"1,494",1,Home Performance,Mobile,Building Shell,510,28,663,"{'latitude': '42.509918', 'longitude': '-76.681095', 'human_address': '{""address"": """", ""city"": ""Trumansburg"", ""state"": ""NY"", ""zip"": ""14886""}'}",705,917,2181,,
2021-01-30T00:00:00.000,348512,Erie,Grand Island,14072,National Grid,2018-05-18T00:00:00.000,4411,Natural Gas,"1,427",1,Home Performance,Single Family,Building Shell,410,22,266,"{'latitude': '43.014559', 'longitude': '-78.961764', 'human_address': '{""address"": """", ""city"": ""Grand Island"", ""state"": ""NY"", ""zip"": ""14072""}'}",290,526,2041,1961,National Fuel Gas Distribution
2021-01-30T00:00:00.000,325665,Cortland,Cortland,13045,National Grid,2018-05-04T00:00:00.000,4259,Natural Gas,"1,820",1,Home Performance,Single Family,Building Shell,910,25,351,"{'latitude': '42.588691', 'longitude': '-76.185061', 'human_address': '{""address"": """", ""city"": ""Cortland"", ""state"": ""NY"", ""zip"": ""13045""}'}",778,362,620,,New York State Electric & Gas
2021-01-30T00:00:00.000,370140,Kings,Brooklyn,11212,Consolidated Edison,2018-09-27T00:00:00.000,6984,Natural Gas,"1,116",1,Home Performance,Single Family,Building Shell,806,40,824,"{'latitude': '40.661868', 'longitude': '-73.913254', 'human_address': '{""address"": """", ""city"": ""Brooklyn"", ""state"": ""NY"", ""zip"": ""11212""}'}",894,890,2090,1938,Consolidated Edison
2021-01-30T00:00:00.000,377351,Yates,Penn Yan,14527,Municipal,2019-01-21T00:00:00.000,3390,Natural Gas,"1,326",1,Home Performance,Single Family,Building Shell,0,15,163,"{'latitude': '42.662294', 'longitude': '-77.062296', 'human_address': '{""address"": """", ""city"": ""Penn Yan"", ""state"": ""NY"", ""zip"": ""14527""}'}",92,367,2225,,New York State Electric & Gas
2021-01-30T00:00:00.000,386013,Onondaga,Clay,13090,National Grid,2019-08-20T00:00:00.000,5489,Natural Gas,"1,496",1,Home Performance,Single Family,Building Shell,368,40,368,"{'latitude': '43.149294', 'longitude': '-76.221843', 'human_address': '{""address"": """", ""city"": ""Clay"", ""state"": ""NY"", ""zip"": ""13090""}'}",703,638,2132,1957,National Grid
2021-01-30T00:00:00.000,354312,Queens,Queens,11412,Consolidated Edison,2018-08-23T00:00:00.000,3626,Natural Gas,"2,072",1,Home Performance,Single Family,Building Shell,899,28,544,"{'latitude': '40.698064', 'longitude': '-73.759234', 'human_address': '{""address"": """", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": ""11412""}'}",196,851,2137,1923,National Grid
2021-01-30T00:00:00.000,406507,Erie,Springville,14141,New York State Electric & Gas,2019-09-25T00:00:00.000,8024,Oil,"1,992",1,Home Performance,Single Family,Building Shell,301,38,928,"{'latitude': '42.522613', 'longitude': '-78.702261', 'human_address': '{""address"": """", ""city"": ""Springville"", ""state"": ""NY"", ""zip"": ""14141""}'}",294,5,2041,1941,
2021-01-30T00:00:00.000,334103,Kings,Brooklyn,11210,Consolidated Edison,2018-03-09T00:00:00.000,4370,Natural Gas,"1,632",1,Home Performance,Single Family,Building Shell,443,17,312,"{'latitude': '40.627743', 'longitude': '-73.946445', 'human_address': '{""address"": """", ""city"": ""Brooklyn"", ""state"": ""NY"", ""zip"": ""11210""}'}",894,888,2090,1961,National Grid
2021-01-30T00:00:00.000,398101,Kings,Brooklyn,11236,Consolidated Edison,2019-05-28T00:00:00.000,5014,Electric,"1,720",1,Home Performance,Single Family,Building Shell,911,28,406,"{'latitude': '40.640299', 'longitude': '-73.902635', 'human_address': '{""address"": """", ""city"": ""Brooklyn"", ""state"": ""NY"", ""zip"": ""11236""}'}",894,819,2090,,Consolidated Edison
2021-01-30T00:00:00.000,415345,Kings,Brooklyn,11229,Consolidated Edison,2019-11-15T00:00:00.000,5404,Natural Gas,"1,432",1,Home Performance,Single Family,Building Shell,410,30,428,"{'latitude': '40.600494', 'longitude': '-73.943351', 'human_address': '{""address"": """", ""city"": ""Brooklyn"", ""state"": ""NY"", ""zip"": ""11229""}'}",894,812,2090,,National Grid
2021-01-30T00:00:00.000,368506,Tompkins,Groton,13073,Municipal,2019-01-07T00:00:00.000,6701,Natural Gas,"1,664",1,Home Performance,Single Family,Building Shell,0,40,425,"{'latitude': '42.585784', 'longitude': '-76.387698', 'human_address': '{""address"": """", ""city"": ""Groton"", ""state"": ""NY"", ""zip"": ""13073""}'}",710,626,2181,,New York State Electric & Gas
2021-01-30T00:00:00.000,355518,Erie,Lawtons,14091,National Grid,2018-06-08T00:00:00.000,1154,Natural Gas,936,1,Home Performance,Single Family,Building Shell,0,4,40,"{'latitude': '42.54217', 'longitude': '-78.875138', 'human_address': '{""address"": """", ""city"": ""Lawtons"", ""state"": ""NY"", ""zip"": ""14091""}'}",283,533,2041,,National Fuel Gas Distribution
2021-01-30T00:00:00.000,379142,Monroe,Rochester,14606,Rochester Gas & Electric,2019-02-25T00:00:00.000,1434,Natural Gas,"1,774",1,Home Performance,Single Family,Building Shell,368,5,91,"{'latitude': '43.170242', 'longitude': '-77.690241', 'human_address': '{""address"": """", ""city"": ""Rochester"", ""state"": ""NY"", ""zip"": ""14606""}'}",549,1664,2093,,Rochester Gas & Electric
2021-01-30T00:00:00.000,411601,Queens,Queens,11422,Consolidated Edison,2019-06-21T00:00:00.000,8983,Natural Gas,"1,535",1,Home Performance,Single Family,Building Shell,510,60,789,"{'latitude': '40.663668', 'longitude': '-73.73468', 'human_address': '{""address"": """", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": ""11422""}'}",196,1169,2137,,National Grid
2021-01-30T00:00:00.000,342533,Herkimer,Frankfort,13340,National Grid,2018-03-09T00:00:00.000,489,Natural Gas,952,1,Home Performance,Single Family,Building Shell,510,1,77,"{'latitude': '43.050515', 'longitude': '-75.115762', 'human_address': '{""address"": """", ""city"": ""Frankfort"", ""state"": ""NY"", ""zip"": ""13340""}'}",681,552,2088,,National Grid
2021-01-30T00:00:00.000,397620,Wayne,Ontario,14519,Rochester Gas & Electric,2019-04-18T00:00:00.000,5926,Natural Gas,"2,029",1,Home Performance,Single Family,Building Shell,0,56,473,"{'latitude': '43.230706', 'longitude': '-77.31201', 'human_address': '{""address"": """", ""city"": ""Ontario"", ""state"": ""NY"", ""zip"": ""14519""}'}",632,328,631,,Rochester Gas & Electric
2021-01-30T00:00:00.000,405192,Onondaga,Liverpool,13088,National Grid,2019-08-22T00:00:00.000,4495,Natural Gas,924,1,Home Performance,Single Family,Building Shell,510,26,265,"{'latitude': '43.108585', 'longitude': '-76.18864', 'human_address': '{""address"": """", ""city"": ""Liverpool"", ""state"": ""NY"", ""zip"": ""13088""}'}",690,637,2132,1951,National Grid
2021-01-30T00:00:00.000,333416,Orange,Monroe,10950,Orange & Rockland,2018-01-19T00:00:00.000,6969,Electric,"2,280",1,Home Performance,Single Family,Building Shell,721,37,653,"{'latitude': '41.322198', 'longitude': '-74.194618', 'human_address': '{""address"": """", ""city"": ""Monroe"", ""state"": ""NY"", ""zip"": ""10950""}'}",871,1542,2134,1981,Orange & Rockland
2021-01-30T00:00:00.000,377340,Bronx,Bronx,10472,Consolidated Edison,2018-10-16T00:00:00.000,400,Natural Gas,Report SF less than 800,1,Electric Reduction,Single Family,Building Shell,301,1,67,"{'latitude': '40.829533', 'longitude': '-73.869836', 'human_address': '{""address"": """", ""city"": ""Bronx"", ""state"": ""NY"", ""zip"": ""10472""}'}",307,709,2032,,National Grid
2021-01-30T00:00:00.000,382583,Niagara,North Tonawanda,14120,National Grid,2018-12-20T00:00:00.000,676,Natural Gas,932,1,Electric Reduction,Single Family,Building Shell,510,3,102,"{'latitude': '43.05899', 'longitude': '-78.852904', 'human_address': '{""address"": """", ""city"": ""North Tonawanda"", ""state"": ""NY"", ""zip"": ""14120""}'}",158,953,2131,,National Fuel Gas Distribution
2021-01-30T00:00:00.000,347390,Oneida,Barneveld,13304,National Grid,2018-05-18T00:00:00.000,3245,Propane,"2,344",1,Home Performance,Single Family,Building Shell,343,11,283,"{'latitude': '43.241398', 'longitude': '-75.16936', 'human_address': '{""address"": """", ""city"": ""Barneveld"", ""state"": ""NY"", ""zip"": ""13304""}'}",985,764,625,1846,
2021-01-30T00:00:00.000,343022,Bronx,Bronx,10461,Consolidated Edison,2018-03-20T00:00:00.000,5556,Natural Gas,"1,910",1,Home Performance,Single Family,Building Shell,510,34,670,"{'latitude': '40.846823', 'longitude': '-73.840311', 'human_address': '{""address"": """", ""city"": ""Bronx"", ""state"": ""NY"", ""zip"": ""10461""}'}",307,674,2032,2006,Consolidated Edison
2021-01-30T00:00:00.000,345750,Onondaga,Brewerton,13029,National Grid,2018-04-03T00:00:00.000,3809,Natural Gas,"2,200",1,Home Performance,Single Family,Building Shell,510,22,272,"{'latitude': '43.223906', 'longitude': '-76.139362', 'human_address': '{""address"": """", ""city"": ""Brewerton"", ""state"": ""NY"", ""zip"": ""13029""}'}",704,348,2132,1989,National Grid
2021-01-30T00:00:00.000,360238,Queens,Queens,11434,Consolidated Edison,2018-07-30T00:00:00.000,7186,Natural Gas,"2,016",1,Home Performance,Single Family,Building Shell,510,40,628,"{'latitude': '40.676003', 'longitude': '-73.775656', 'human_address': '{""address"": """", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": ""11434""}'}",196,1261,2137,2009,National Grid
2021-01-30T00:00:00.000,348947,Fulton,Johnstown,12095,National Grid,2018-06-28T00:00:00.000,7191,Natural Gas,"1,701",1,Home Performance,Single Family,Building Shell,477,72,726,"{'latitude': '43.023495', 'longitude': '-74.394891', 'human_address': '{""address"": """", ""city"": ""Johnstown"", ""state"": ""NY"", ""zip"": ""12095""}'}",383,1238,2085,1921,National Grid
2021-01-30T00:00:00.000,373969,Dutchess,Dover Plains,12522,New York State Electric & Gas,2018-10-11T00:00:00.000,6948,Oil,924,1,Home Performance,Mobile,Building Shell,510,43,802,"{'latitude': '41.72661', 'longitude': '-73.591118', 'human_address': '{""address"": """", ""city"": ""Dover Plains"", ""state"": ""NY"", ""zip"": ""12522""}'}",598,966,2040,1988,
2021-01-30T00:00:00.000,320544,Kings,Brooklyn,11230,Consolidated Edison,2018-04-20T00:00:00.000,6256,Natural Gas,"2,700",1,Home Performance,Single Family,Building Shell,0,89,1196,"{'latitude': '40.622327', 'longitude': '-73.965283', 'human_address': '{""address"": """", ""city"": ""Brooklyn"", ""state"": ""NY"", ""zip"": ""11230""}'}",894,813,2090,,National Grid
2021-01-30T00:00:00.000,412855,Bronx,The Bronx,10467,Consolidated Edison,2019-05-31T00:00:00.000,436,Natural Gas,947,1,Electric Reduction,Single Family,Building Shell,368,0,86,"{'latitude': '40.874901', 'longitude': '-73.870219', 'human_address': '{""address"": """", ""city"": ""The Bronx"", ""state"": ""NY"", ""zip"": ""10467""}'}",307,704,2032,,National Grid
2021-01-30T00:00:00.000,419466,Rockland,Spring Valley,10977,Orange & Rockland,2019-08-26T00:00:00.000,4211,Electric,"1,410",1,Home Performance,Single Family,Building Shell,2114,10,498,"{'latitude': '41.116859', 'longitude': '-74.047476', 'human_address': '{""address"": """", ""city"": ""Spring Valley"", ""state"": ""NY"", ""zip"": ""10977""}'}",529,1560,628,1993,Orange & Rockland
2021-01-30T00:00:00.000,426134,Tompkins,Ithaca,14850,New York State Electric & Gas,2019-10-07T00:00:00.000,6546,Natural Gas,"1,022",1,Home Performance,Mobile,Building Shell,223,34,353,"{'latitude': '42.443738', 'longitude': '-76.497069', 'human_address': '{""address"": """", ""city"": ""Ithaca"", ""state"": ""NY"", ""zip"": ""14850""}'}",709,1786,2181,,New York State Electric & Gas
2021-01-30T00:00:00.000,347379,Oneida,Utica,13501,National Grid,2018-12-10T00:00:00.000,6357,Natural Gas,"1,824",1,Home Performance,Single Family,Building Shell,260,52,508,"{'latitude': '43.085324', 'longitude': '-75.228495', 'human_address': '{""address"": """", ""city"": ""Utica"", ""state"": ""NY"", ""zip"": ""13501""}'}",984,1464,625,1862,National Grid
2021-01-30T00:00:00.000,357769,Oneida,Utica,13501,National Grid,2018-08-02T00:00:00.000,4334,Natural Gas,"1,372",1,Home Performance,Single Family,Building Shell,494,42,453,"{'latitude': '43.085324', 'longitude': '-75.228495', 'human_address': '{""address"": """", ""city"": ""Utica"", ""state"": ""NY"", ""zip"": ""13501""}'}",984,1464,625,1941,National Grid
2021-01-30T00:00:00.000,382085,Oneida,Utica,13501,National Grid,2019-03-28T00:00:00.000,6606,Natural Gas,"1,382",1,Home Performance,Single Family,Building Shell,107,31,301,"{'latitude': '43.085324', 'longitude': '-75.228495', 'human_address': '{""address"": """", ""city"": ""Utica"", ""state"": ""NY"", ""zip"": ""13501""}'}",984,1464,625,,National Grid
2021-01-30T00:00:00.000,410207,Oneida,Rome,13440,National Grid,2019-07-08T00:00:00.000,4249,Natural Gas,"1,325",1,Home Performance,Single Family,Building Shell,0,17,143,"{'latitude': '43.214717', 'longitude': '-75.454665', 'human_address': '{""address"": """", ""city"": ""Rome"", ""state"": ""NY"", ""zip"": ""13440""}'}",989,1366,625,1971,National Grid
2021-01-30T00:00:00.000,412556,Oneida,Blossvale,13308,National Grid,2019-09-23T00:00:00.000,2633,Kerosene,"1,140",1,Home Performance,Single Family,Building Shell,0,7,148,"{'latitude': '43.246264', 'longitude': '-75.67394', 'human_address': '{""address"": """", ""city"": ""Blossvale"", ""state"": ""NY"", ""zip"": ""13308""}'}",981,766,625,1972,
2021-01-30T00:00:00.000,404225,Monroe,West Henrietta,14586,Rochester Gas & Electric,2019-07-08T00:00:00.000,4294,Natural Gas,"1,048",1,Home Performance,Single Family,Building Shell,0,20,170,"{'latitude': '43.041184', 'longitude': '-77.687173', 'human_address': '{""address"": """", ""city"": ""West Henrietta"", ""state"": ""NY"", ""zip"": ""14586""}'}",546,420,2093,1953,Rochester Gas & Electric
2021-01-30T00:00:00.000,411701,Bronx,The Bronx,10452,Consolidated Edison,2019-06-17T00:00:00.000,498,Natural Gas,855,1,Electric Reduction,Single Family,Building Shell,477,1,114,"{'latitude': '40.83833', 'longitude': '-73.922403', 'human_address': '{""address"": """", ""city"": ""The Bronx"", ""state"": ""NY"", ""zip"": ""10452""}'}",307,648,2032,,Consolidated Edison
2021-01-30T00:00:00.000,347795,Warren,Pottersville,12860,National Grid,2018-09-13T00:00:00.000,5724,Propane,920,1,Home Performance,Single Family,Building Shell,301,35,870,"{'latitude': '43.72647', 'longitude': '-73.806924', 'human_address': '{""address"": """", ""city"": ""Pottersville"", ""state"": ""NY"", ""zip"": ""12860""}'}",822,786,2183,1992,
2021-01-30T00:00:00.000,374860,Bronx,Bronx,10457,Consolidated Edison,2018-10-11T00:00:00.000,478,Natural Gas,984,1,Electric Reduction,Single Family,Building Shell,460,1,96,"{'latitude': '40.846788', 'longitude': '-73.899203', 'human_address': '{""address"": """", ""city"": ""Bronx"", ""state"": ""NY"", ""zip"": ""10457""}'}",307,653,2032,,National Grid
2021-01-30T00:00:00.000,359995,Queens,Queens,11368,Consolidated Edison,2018-06-25T00:00:00.000,675,Natural Gas,956,1,Electric Reduction,Single Family,Building Shell,510,0,97,"{'latitude': '40.749412', 'longitude': '-73.854504', 'human_address': '{""address"": """", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": ""11368""}'}",196,838,2137,1969,Consolidated Edison
2021-01-30T00:00:00.000,422253,Queens,Queens,11434,Consolidated Edison,2020-01-20T00:00:00.000,2386,Natural Gas,"1,124",1,Home Performance,Single Family,Building Shell,452,9,198,"{'latitude': '40.676003', 'longitude': '-73.775656', 'human_address': '{""address"": """", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": ""11434""}'}",196,1261,2137,1971,National Grid
2021-01-30T00:00:00.000,322751,Ontario,Bloomfield,14469,National Grid,2018-05-29T00:00:00.000,1374,Natural Gas,"1,176",1,Home Performance,Mobile,Building Shell,301,12,154,"{'latitude': '42.875691', 'longitude': '-77.466164', 'human_address': '{""address"": """", ""city"": ""Bloomfield"", ""state"": ""NY"", ""zip"": ""14469""}'}",811,239,2133,,National Fuel Gas Distribution
2021-01-30T00:00:00.000,410041,Monroe,Rochester,14606,Rochester Gas & Electric,2019-08-20T00:00:00.000,920,Natural Gas,"1,062",1,Home Performance,Single Family,Building Shell,494,9,123,"{'latitude': '43.170242', 'longitude': '-77.690241', 'human_address': '{""address"": """", ""city"": ""Rochester"", ""state"": ""NY"", ""zip"": ""14606""}'}",549,1664,2093,1941,Rochester Gas & Electric
2021-01-30T00:00:00.000,386467,Westchester,Yonkers,10710,Consolidated Edison,2019-03-04T00:00:00.000,3459,Natural Gas,"1,502",1,Home Performance,Single Family,Building Shell,443,22,389,"{'latitude': '40.965905', 'longitude': '-73.846594', 'human_address': '{""address"": """", ""city"": ""Yonkers"", ""state"": ""NY"", ""zip"": ""10710""}'}",948,1449,2185,1956,Consolidated Edison
2021-01-30T00:00:00.000,429753,Livingston,Mt Morris,14510,Rochester Gas & Electric,2019-10-04T00:00:00.000,6161,Natural Gas,952,1,Home Performance,Single Family,Building Shell,426,27,266,"{'latitude': '42.698994', 'longitude': '-77.876071', 'human_address': '{""address"": """", ""city"": ""Mt Morris"", ""state"": ""NY"", ""zip"": ""14510""}'}",740,321,2091,,Rochester Gas & Electric
